time,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
3.4e-10,2.0,0.0001016410105485057,0.7210345380156796,0.5448625314281067,0.5061297887655627,0.1781520977081532,0.0005340573543416954,5.482120797377378e-05,5.254349097701308,9.741802015694109,18241.11574627096,0.3667104337199535
3.599999999999999e-10,2.0,0.0001017822394807831,0.7213532228755516,0.5443590226496003,0.5061367254578549,0.1782966395578673,0.0005342378530230473,5.49366087226467e-05,5.248831755444154,9.724623806325647,18202.79815684667,0.36606238309173306
3.799999999999999e-10,2.0,0.0001019147736776809,0.7216564207818488,0.543846305239703,0.5061437621818546,0.1784339958684658,0.0005344002957387025,5.504900833044168e-05,5.243599864269314,9.707718848101088,18165.63150415568,0.3654123093712372
3.999999999999999e-10,2.0,0.0001020383688050974,0.7219434931558175,0.5433264221465122,0.5061508720117365,0.1785638757804217,0.0005345446569701593,5.5158089609457e-05,5.238663268487681,9.691137977311495,18129.70694018647,0.36476254636609046
4.199999999999999e-10,2.0,0.000102152812578792,0.7222138353814135,0.5428013897533116,0.506158027641471,0.1786860160151699,0.0005346709665906401,5.526354901309424e-05,5.234030769587029,9.674929969914785,18095.11002927189,0.36411537373814173
4.399999999999999e-10,2.0,0.0001022578973725668,0.7224668780787107,0.5422731951258561,0.5061652029351875,0.1788001575046649,0.0005347792575561199,5.536508480857742e-05,5.229711043595179,9.659142750437354,18061.92482965501,0.3634730376211912
4.599999999999999e-10,2.0,0.0001023534483952091,0.7227020883030981,0.5417437934694634,0.5061723714681504,0.1789060696169409,0.0005348696165365336,5.54624102373023e-05,5.225711713014802,9.643822081442773,18030.22976681657,0.36283772385252255
4.799999999999999e-10,2.0,0.0001024392967872151,0.7229189706677381,0.5412151053617561,0.5061795080388255,0.1790035272385035,0.0005349421327636867,5.555524194239141e-05,5.2220402436653,9.629012745879148,18000.10161123878,0.3622115781232526
4.999999999999999e-10,2.0,0.0001025153070907747,0.7231170683869235,0.540689014213106,0.5061865872478221,0.1790923344103052,0.0005349969472155372,5.564331290139103e-05,5.218703040282106,9.614757269460904,17971.61146339654,0.3615966798028008
5.2e-10,2.0,0.0001025813508239807,0.7232959642381339,0.5401673635289141,0.5061935849719122,0.179172301847706,0.0005350342026068671,5.572636108957872e-05,5.215706323487639,9.601097077679505,17944.82863132809,0.36099506168120815
5.4e-10,2.0,0.0001026373332517276,0.7234552814407674,0.5396519544163343,0.5062004769795023,0.1792432699943297,0.0005350540912186124,5.580414217200492e-05,5.213055248110422,9.588071250507122,17919.81672109041,0.3604086844220046
5.6e-10,2.0,0.0001026831674280013,0.7235946844496944,0.5391445429175864,0.5062072403668596,0.1793050869651792,0.000535056806017761,5.587641838250696e-05,5.2107547609358,9.575717655254536,17896.6374178533,0.3598394559524072
