time,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
7.500000000000001e-08,2.0,0.0001000516268016686,0.7185399049973954,0.5397822546450963,0.506192496636657,0.1769760517553586,0.000530354679994006,5.454644506730697e-05,5.300810137514786,9.722992567885603,18333.00041397861,0.36280620288973775
8.000000000000001e-08,2.0,0.0001001635175339923,0.7188175367410171,0.539154469116924,0.5062009996344468,0.1771009963359113,0.0005304670475750403,5.466063612420051e-05,5.29601054600088,9.704736080452982,18294.70110314466,0.3620534727810127
8.500000000000002e-08,2.0,0.0001002734585453028,0.7190904141575036,0.5385375476037242,0.5062093564476424,0.1772238045531538,0.0005305767379140267,5.477315837601951e-05,5.291297848898946,9.686801960033055,18257.11771329613,0.3613137430505704
9.000000000000003e-08,2.0,0.0001003813417006378,0.71935826794979,0.5379320730575515,0.5062175591165365,0.1773443548834759,0.0005306836771794332,5.48838881840661e-05,5.286676445606783,9.669207024831403,18220.28345816651,0.36058771817407564
9.500000000000003e-08,2.0,0.0001004870626927114,0.7196208337785213,0.5373386478339174,0.5062255994321486,0.1774625282039594,0.0005307878036039973,5.499270084260921e-05,5.282150626441456,9.651968269809627,18184.23144667927,0.35987611962995797
1e-07,2.0,0.0001005905182125355,0.7198778525229247,0.5367578399626587,0.5062334696369521,0.1775782076076134,0.0005308890538242364,5.50994744843647e-05,5.277724588618232,9.635101945933878,18148.99342250106,0.3591796323550453
1.05e-07,2.0,0.0001006916081250244,0.7201290705365297,0.536190220109257,0.5062411619429821,0.1776912787440597,0.000530987372379224,5.520408762872042e-05,5.273402419283006,9.618624185049896,18114.60062025807,0.3584989413651973
1.1e-07,2.0,0.0001007902340788282,0.7203742398974868,0.5356363346140457,0.5062486688850607,0.1778016297641649,0.0005310827047914386,5.530642122253808e-05,5.269188102750623,9.602550536663825,18081.08313456534,0.3578347048498808
1.150000000000001e-07,2.0,0.0001008863006560505,0.7206131186532365,0.5350967236388582,0.5062559830831734,0.1779091515611411,0.000531175002278087,5.540635751319929e-05,5.265085510084541,9.586896271814055,18048.47033594968,0.3571875720777171
1.2e-07,2.0,0.0001009797146971834,0.7208454710592869,0.534571907523123,0.5062630974227766,0.1780137377765878,0.0005312642181870158,5.55037811550542e-05,5.261098402137328,9.571676147664377,18016.79055353762,0.3565581697465352
1.25e-07,2.0,0.0001010703859358455,0.7210710678118655,0.5340623955955373,0.506270004938378,0.1781152849891399,0.0005313503103159279,5.559857874592196e-05,5.257230422478986,9.556904552257127,17986.07127297023,0.3559471106063974
1.300000000000001e-07,2.0,0.0001011582266776744,0.7212896862742141,0.5335686791687896,0.5062766989076247,0.1782136927479612,0.0005314332390180968,5.569063946409947e-05,5.253485098476207,9.542595382850307,17956.33897586402,0.3553549864208284
1.350000000000001e-07,2.0,0.0001012431521748546,0.7215011106963045,0.5330912357250364,0.5062831727949475,0.1783088637321404,0.0005315129683249325,5.57798549359647e-05,5.24986583598817,9.528762111968733,17927.61923006075,0.354782371992896
1.400000000000001e-07,2.0,0.0001013250804787214,0.7217051324277579,0.5326305252311003,0.5062894203025013,0.1784007037945757,0.0005315894648831073,5.586611963545547e-05,5.246375919584639,9.515417722796943,17899.93660782821,0.3542298214365246
