VIN_BIAS,I0.NM0:region,I0.NM0:id,I0.NM0:vgs,I0.NM0:vds,I0.NM0:vth,I0.NM0:vdsat,I0.NM0:gm,I0.NM0:gds,I0.NM0:gmoverid,I0.NM0:self_gain,I0.NM0:rout,I0.NM0:sat_margin_abs
0.1220000000000001,0.0,5.457346213787351e-09,0.1220000000000001,1.099994540453797,0.4989985662247857,0.04218325355611868,1.528937308962348e-07,3.656459968595241e-09,28.07383320071738,41.81468748719116,273488567.7920291,1.0578112868976783
0.1230000000000001,0.0,5.612391386390571e-09,0.1230000000000001,1.099994385408625,0.4989985684000777,0.04218375508028987,1.572210605936698e-07,3.760250253268293e-09,28.06929509768517,41.811329035087,265939746.7311733,1.057810630328335
0.1240000000000001,0.0,5.771824246755261e-09,0.1240000000000001,1.099994225975765,0.4989985706369294,0.04218427078786655,1.616697188364286e-07,3.866963943993217e-09,28.06468705073876,41.80791990252706,258600807.8904793,1.0578099551878983
0.1250000000000001,0.0,5.93576778834826e-09,0.1250000000000001,1.099994062032224,0.4989985729370652,0.04218480107590007,1.662430563134613e-07,3.976682368232116e-09,28.06000798061389,41.80445932556761,251465897.2988488,1.0578092609563239
0.1260000000000001,0.0,6.104348400093094e-09,0.1260000000000001,1.099993893451612,0.4989985753022597,0.04218534635237327,1.709445139746972e-07,4.089489070609689e-09,28.05525679258807,41.80094652978534,244529324.5033451,1.0578085470992387
0.1270000000000001,0.0,6.277695957783658e-09,0.1270000000000001,1.099993720104055,0.498998577734335,0.04218590703649173,1.757776253614805e-07,4.2054698713354e-09,28.0504323763074,41.79738073017374,237785557.9981747,1.0578078130675632
0.1280000000000001,0.0,6.455943917852291e-09,0.1280000000000001,1.099993541856095,0.4989985802351626,0.04218648355898444,1.807460189926056e-07,4.324712926072725e-09,28.04553360561555,41.79376113104026,231229220.7816209,1.0578070582971106
0.1290000000000001,0.0,6.639229413552795e-09,0.1290000000000001,1.0999933585706,0.4989985828066675,0.04218707636241135,1.858534208071815e-07,4.44730878728996e-09,28.04055933838151,41.7900869259034,224855086.0371821,1.0578062822081888
0.1300000000000001,0.0,6.82769335361538e-09,0.1300000000000001,1.09999317010666,0.4989985854508261,0.04218768590147828,1.911036566654648e-07,4.573350467124784e-09,28.03550841632744,41.78635729739068,218658072.9354619,1.0578054842051818
0.1310000000000001,0.0,7.021480523429535e-09,0.1310000000000001,1.099992976319491,0.49899858816967,0.04218831264336053,1.965006549087523e-07,4.702933501793899e-09,28.03037966485718,41.78257141713753,212633242.5535163,1.0578046636761305
0.1320000000000001,0.0,7.220739688817883e-09,0.1320000000000001,1.099992777060326,0.498998590965286,0.04218895706803456,2.020484489795884e-07,4.836156017583408e-09,28.02517189288435,41.77872844568619,206775793.9082562,1.0578038199922914
0.1330000000000001,0.0,7.425623702458672e-09,0.1330000000000001,1.099992572176313,0.4989985938398186,0.04218961966861738,2.077511801033922e-07,4.973118798451828e-09,28.01988389266165,41.77482753238608,201081060.100818,1.0578029525076957
0.1340000000000001,0.0,7.636289613020909e-09,0.1340000000000001,1.099992361510403,0.4989985967954724,0.04219030095171493,2.136131000327416e-07,5.113925355281363e-09,28.01451443960979,41.77086781529465,195544504.5687377,1.0578020605586882
0.1350000000000001,0.0,7.852898777075841e-09,0.1350000000000001,1.099992144901239,0.49899859983451,0.04219100143777996,2.196385738555388e-07,5.258681996812806e-09,28.00906229214689,41.76684842107924,190161717.4429034,1.057801143463459
0.1360000000000001,0.0,8.075616973846062e-09,0.1360000000000001,1.099991922183043,0.4989986029592575,0.04219172166147628,2.258320828681954e-07,5.407497902297566e-09,28.00352619151951,41.76276846492028,184928412.0064318,1.0578002005215668
0.1370000000000001,0.0,8.304614522861644e-09,0.1370000000000001,1.099991693185494,0.4989986061721048,0.04219246217205554,2.321982275151523e-07,5.56048519590507e-09,27.99790486163311,41.75862705041477,179840421.2525256,1.0577992310134385
0.1380000000000001,0.0,8.540066404587872e-09,0.1380000000000001,1.099991457733613,0.4989986094755064,0.04219322353374058,2.387417303959248e-07,5.717759022920547e-09,27.99219700888426,41.75442326948207,174893694.5386017,1.0577982341998724
0.1390000000000001,0.0,8.782152384093258e-09,0.1390000000000001,1.099991215647634,0.4989986128719849,0.04219400632611957,2.454674393409268e-07,5.879437627770611e-09,27.98640132199341,41.75015620227001,170084294.3339777,1.0577972093215144
0.1400000000000001,0.0,9.031057137827176e-09,0.1400000000000001,1.099990966742881,0.4989986163641313,0.04219481114454929,2.523803305573364e-07,6.045642433913858e-09,27.98051647183909,41.7458249170633,165408393.058505,1.0577961555983317
0.1410000000000001,0.0,9.286970383578848e-09,0.1410000000000001,1.099990710829635,0.4989986199546069,0.04219563860056907,2.594855118462861e-07,6.216498125635191e-09,27.97454111129231,41.74142847019235,160862270.0095839,1.0577950722290659
0.1420000000000001,0.0,9.55008701368583e-09,0.1420000000000001,1.099990447713006,0.4989986236461469,0.04219648932232432,2.667882258925714e-07,6.392132731779916e-09,27.96847387505402,41.73696590594469,156442308.3751495,1.0577939583906817
0.1430000000000001,0.0,9.820607231571694e-09,0.1430000000000001,1.099990177192788,0.4989986274415594,0.04219736395499922,2.742938536283071e-07,6.57267771147032e-09,27.96231337949222,41.73243625647774,152144992.3301196,1.0577928132377887
0.1440000000000001,0.0,1.009873669167968e-08,0.1440000000000001,1.099989899063329,0.4989986313437304,0.04219826316126374,2.820079176716257e-07,6.758268041839359e-09,27.9560582224816,41.72783854173284,147966904.2140915,1.0577916359020652
0.1450000000000001,0.0,1.038468664288457e-08,0.1450000000000001,1.099989613113378,0.4989986353556231,0.04219918762172616,2.899360858418845e-07,6.949042307825159e-09,27.94970698324498,41.72317176935217,143904721.7879106,1.0577904254916517
0.1460000000000001,0.0,1.067867407545518e-08,0.1460000000000001,1.099989319125946,0.4989986394802826,0.04220013803540171,2.980841747525418e-07,7.145142794063498e-09,27.94325822219623,41.71843493459689,139955215.5669785,1.0577891810905442
0.1470000000000001,0.0,1.098092187164896e-08,0.1470000000000001,1.099989016878151,0.4989986437208352,0.0422011151201882,3.064581534830908e-07,7.346715578920737e-09,27.93671048078524,41.71362702026785,136115246.2291053,1.0577879017579628
0.1480000000000001,0.0,1.12916589600162e-08,0.1480000000000001,1.099988706141063,0.4989986480804937,0.0422021196133566,3.150641473312929e-07,7.553910630706882e-09,27.93006228134519,41.70874699662811,132381762.0948504,1.0577865865277063
0.1490000000000001,0.0,1.16111204734956e-08,0.1490000000000001,1.09998838667955,0.4989986525625556,0.04220315227205004,3.239084416470354e-07,7.766881906110348e-09,27.92331212694229,41.70379382132882,128751796.6783146,1.0577852344074998
0.1500000000000001,0.0,1.193954791138257e-08,0.1500000000000001,1.099988058252113,0.4989986571704111,0.0422042138737984,3.329974857490846e-07,7.98578745089579e-09,27.91645850122773,41.69876643933608,125222466.3064163,1.0577838443783147
0.1510000000000001,0.0,1.227718930525679e-08,0.1510000000000001,1.09998772061072,0.4989986619075387,0.04220530521704158,3.4233789692612e-07,8.210789502908475e-09,27.90949986829231,41.69366378286217,121790967.8047128,1.0577824153936786
